id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
2b86c098dff8ba15,and batiushka loved russian Orthodox church,0,0,0,0,0,0
0e6cf4efe7121508,"If anyone is vandalising the page it's you, not me.  Please do not remove my accurate, factual referenced material as I will simply undo all your edits.",0,0,0,0,0,0
5269ac4ed7a17369,"""
They're really not. This is an encyclopedia not Wikiquote.Marek """,0,0,0,0,0,0
cbba34208652ca17,".  Doh, forgot to sign.",0,0,0,0,0,0
cb0b29e8ecf35757,"Jungle Fight 
About your comments:
01. They had 11 events in 2011 and 10 in 2012. Why would you revise that number upwards? Ten seems to be a good number for a serious organization. JF is the largest organization in Brazil.
02. Jungle Fight had exactly five title fights in 2012. Two in JF 47, two in JF 37, one in JC 36.
03. Their events are shown on ESPN outside Brazil since JF 20. In Brazil, their events started to be shown before that.
04. About their number of fighters, it's better if you keep the rules simple. For example, require that at least 50 fighters fought in the organization in the span of a year. What do you think about that?

I know it seems weird for Jungle Fight to have the same or more points than Strikeforce, but we have other options instead of gaming the system against Jungle Fight. The current way to determine what is a top or second tier organization puts full weight on the rankings, while your system gives minimal weight to it. I think we should find a middle ground, while at the same time keep things as simple as possible. In order to do so, I would scrap criteria 3 and 8, and use a criteria based on rankings determined by Fight Matrix. That criteria could amount to 1/3 or 1/2 of all possible points. The advantages would be that the main organizations would certainly be ahead of other, while at the same time event short lived but notable organizations would have a high score. By using Fight Matrix, we would be able to easily determine how many points defunct organizations would have. Maybe we could present such a system as a possible substitute to the current way we use to determine notability?",0,0,0,0,0,0
bd3126ee452f7932,"Hayden Panettiere discography 

Sorry, I was just gone for a few hours.  Let me know if I haven't done what you wanted.  Thanks,",0,0,0,0,0,0
7629754e69ce3121,"True, the edit in question fails both categories. It just so happens that i know (but can't source) that the current version ('and he was staring at the sky') is false. The reporting officer felt that alluding to a guy dancing naked in the street and singing Rick Astley's greatest hit after committing such a crime would read like a stupid joke or even a provocation (the Rickrolling craze had already started by then). Alas, it is what in fact happened. But the real question is: Where the hell is the vandalism on my part after all?",0,0,0,0,0,0
513c687bcff4652f,"""::::I have started Creuddyn (Ceredigion) and linked it to the commote list.  Thanks for your help.  Cheers.   ~ talk 

""",0,0,0,0,0,0
d871465db33c6b30,"""

 Idea for Talmud articles 

Hi Avraham: I am reposting the following request from User  on my user talk page for wider notification:

I was thinking of trying to stimulate development of a series of articles on Gemara concepts and doctrines, maybe to help children or newcomers to Gemara with explanations of some fundamental concepts that recur throughout the Gemara. Some examples might be articles on Yiush, Chazakah, Ta'aninun (as in """"Ta'aninun L'Yoresh""""), Eidim Zomemin (forgive my awful transliterations), Migu, etc., etc. Maybe we could even create a category or subcategory for it. I created Breira in this vein. As I don't have the experience or expertise in Wikipedia to know what to do to best develop this idea, I figured I'd come to you for your opinions on: (1) whether it's a good idea; and (2) How to best go about implementing it. Thanks   

Centralized discussion at: Wikipedia talk:WikiProject Judaism#Idea for Talmud articles. Thank you.   """,0,0,0,0,0,0
ad0ca029d8371c5b,"It's amazing how people who don't watch the games at all try to remain NPOV. Oden threw him on the floor. It's a god damned fact. Oden even admitted after the game it was a frustration foul, and he was intentionally throwing a hard foul. If the refs aren't concerned with star power and name brand teams, Xavier wins the game, plain and simple.
You're a high school football ref? Stick to football. I hope you don't try and protect star players too.",0,0,0,0,0,0
2bb86acd9ffa1ebb,"Apologies 

This IP is from a school and as so is used by everyone, even the idiots who want to vandalize wikipedia without thought to everyone else; so all apologies from me as one of those who use the IP.",0,0,0,0,1,0
fb1ea8cb47cae13e,"Same thing, no difference. Fée is the Old French spelling, while Fay is the middle/modern English spelling (the word was borrowed from Old French, mind you).",0,0,0,0,0,0
c92a6758efd79c95,"Turk's head brush article dispute is on alert in wikipedia admin noticeboard 

Just to inform you:

Wikipedia:Administrators' noticeboard/Incidents",0,0,0,0,0,0
d0fa4b7ae7cf8baf,http://www.wwedaily.com/wp-content/uploads/2007/08/naughtymickie.jpg - isn't this her??,0,0,0,0,0,0
e23902d79ee3debe,"""    \Thanx

But:   
I am NOT intersted to sign, as I do DISAGREE  with many who are granted the privilege of monitoring the Wikipedia  as moderators.
  
We  first need to clean the house  and get those who should NOT be moderators as they luck the qualifications.

This  applies to some moderators from EASTERN EUROPE  with unintentional nationalistic or  pro-communist orientation, some military personell as moderators is vandalizing articles with wrong methods of confrontation,  and some members of US  Congress who are correcting their CV (RESUMES)  specially  prior to e(R)ections.

This applies also to people  specialy those with PhDs  who think they know it all and in real life they only read some required by programs books prepared by special intersts and really know nothing!
  
To many  young, inexperienced while colorful """"PHEASANTS"""" are  allowed to be moderators.

The YOUTH  and  inexperienced irrational behavior is NOT a substitude for over half of the century education and experience.

""",0,0,0,0,0,0
fcd42976ee8f6e10,"Wow 

I Havent Seen Much Of This On The News.",0,0,0,0,0,0
d84c620f1269137e,"Wikipedia Masry approved
 I am pleased to let you know that Wikipedia Masry proposal has been accepted on Meta, looking forward to your valuable contributions iin it.",0,0,0,0,0,0
ed6850821b939a73,"User Phanatical is a scum bag dogshit liar. chinky commie agent, rot in hell.",1,0,1,0,1,0
8fde55d43a001bde,"Interesting
I've just read this: http://www.umich.edu/~newsinfo/Releases/2000/Jan00/r011000b.html . Can it be put into the article?  86.57.254.215",0,0,0,0,0,0
7203e4db6a1dc659,"Sorry we'll never meet Doc. There's been success, and failure. The success is that there is discusion on the talk page for the Dawn Wells bio, and it's focused. I see people stepping forward to say the things that need be said and to press for answers to fair questions to those with opposing viewpoints. The failure? Perhaps none. A sacrifice had to be made. But you knew that going in. And you knew I knew, and before the May fly comment. You are smart Doc, and clever. Don't tell me how it all works out in advance. I plan to watch people work it out as it progresses. Don't spoil it for me.75.4.195.159",0,0,0,0,0,0
01300ea3cd666685,"My future plans 

I have some news for my friends (and enemies?).  I am leaving Wikipedia (this time for real) at the end of June 2009.  I have gotten tired of the daily grind, and of the other combative editors.  I will use the remaining time to catch up on projects that I wish to complete at Wikipedia.  Now you can all get out the crying towels!!",0,0,0,0,0,0
ade37e8ab0ac368d,"will rest. And we will know peace, freedom, liberty, equality, and Progress.",0,0,0,0,0,0
b576f1a1afec8f46,"""

 Chick Flick 
I disagree with the definition of """"Chick Flick"""" and have issue with it, partly of personal definition and somewhat justifiably as it is uncited. """"Chick Flick"""" is not simply about the popularity with women but with women as a target audience and not necessary a """"romance"""" or have romance as a main theme (learned in school, looking for reference). Just think of the more recent """"chick flicks"""" like Boys on the Side (arguably about failing romance but the uniting theme is their friendship), Thelma and Louise (again, female """"partners in crime""""), Riding in Cars With Boys (despite the title, the larger theme is her relationship with her father and her son, not just her boyfriend/husband), and The Women (female friendships where only one friend is truly affected by her -lack of- romantic relationship with her husband). 

I'm not ready to remove it yet as currently """"chick flick"""" redirects to a Charmed episode and it deserves a mention somewhere else. I'd be so happy if someone beats me to the punch as it may take a while to find references now that I no longer have access to online journals. However, it shouldn't stay as it is.  """,0,0,0,0,0,0
fe2c1d234d124a37,"Merge is now complete. I removed a section recently added about the content of a current issue, leaving in the text and references about the magazine itself. -",0,0,0,0,0,0
4a2592d132a19237,"How closely are you checking the sources? You have to actually read the articles, not just the title.",0,0,0,0,0,0
c9378dbd7dbd582d,"""Not notable as an article in itself because the vehicle had already existed a long time before its most recent """"inventor"""" gave it this name. See eg Horse powered car c 1983: http://youtube.com/watch?v=jyYUPv0rx0I also 

""",0,0,0,0,0,0
e0fde61eeef69ba7,"""

 White Chile 

I don't know who is the user who keeps including Chile as a """"white"""" country. It's incredible that somebody erases Chile, then a few days the name of the country is back again. There are no sources that claim Chile is predominantly """"white"""". The census there count mestizos and whites together. It makes no sense. Others claim 30% is white, which is not majority either.   """,0,0,0,0,0,0
fd402c44842926aa,"As of Dec 3, 2013, the article says 20 KB of RAM (both in the main article and the summary at the size) - later on it more correctly states 5 KB of ram, with only 3.5 kB accessible to basic programming.  The 20 KB references should be replaced with 5KB.",0,0,0,0,0,0
cf37c4504febcd2d,"funketeer  

thats what people who like funk are called",0,0,0,0,0,0
fb4a6e413cf86689,"""

I have posted nothing on the article page as this would presumably be a Conflict of Interest, and have made here suggestions of the way in which the book may be used only because requested - my view remains that it should be done by an editor who does not have COI. I think that now we've moved on from the efforts to exclude a source through (wrong) application of the Notability guidelines we're left with Neutrality of Point of View as the main issue. Wikipedia reports what is out there and a decision to exclude entirely from an article an appropriate source which has a view on much that is in the article (as well as topics the article excludes) appears to be a bias. The idea that the only book of lit crit on Beedle the Bard has nothing whatsoever to add to an encyclopaedia article on the topic is incredible. I don't think COIN is central to the issue as it now stands; rather the central issue is NPV. I think there are wider issues which it would be interesting to discuss - for example had my username not been essentially my real name a post on the talk page a year ago saying """"hi guys, this book exists and has something to say about the article"""" would not have generated this negative discussion. I suggest MedCab is a way forward because it can consider all issues, while COIN considers only one issue and probably one which is not central.   """,0,0,0,0,0,0
b820dc14b2853675,"""
Hi again; here's a question for you. In Story, at the start of the fifth paragraph I find, """"Surprising Zeus and seizing the Blade of Olympus, the pair battle with Kratos incapacitating Zeus."""" Who are the pair? I want to clarify this sentence but I cannot find a reference to another character teaming up with Zeus to battle Kratos - although it's possible I missed it. Thanks,   """,0,0,0,0,0,0
0c0967bf66682777,"""Can we also colour code the tables for versions to match the historical distribution chart in the same way that both the Windows Phone and iOS version history articles do? This would add a much needed splash of colour and defeat some of the repetitiveness from the article. Thanks 20 (email) 

""",0,0,0,0,0,0
26b305124ddfced6,Strongly agree- I believe there should be three articles for each of the three respective incarnations by the time Trevor Noah takes over.,0,0,0,0,0,0
63ec4e1042642bf3,"Religion Icons Change of Image Recommendation 

If such an image is available, I recommend that you replace the current religious icons image (top-right of Religious studies article) to a circular image to avoid bias. 

   Don Zaloog",0,0,0,0,0,0
ec7324292349f124,"""
@ so you have no sources that state that """"muslims do not consider him to be the founder of their faith"""". Your inference from the sources you quoted is WP:OR and in the presence of WP:RS supporting the fact that many muslims call him founder, such OR amounts to nothing. Perhaps you can try to find actual sources, otherwise, this isn't looking good for your case.   """,0,0,0,0,0,0
17c5e6f90e1731e2,"Iamandrewrice, please read the policy about reliable sources. There it clearly says blogs may not be used. having said that, any talk about blocking this user is unnecessarily escalating this misunderstanding. Iamandrewrice is a very new user who is under adoption and still learning our policies. Please cut him some slack, people.",0,0,0,0,0,0
586903e5be15f48f,"Welcome!

Hello, and welcome to Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers: 
How to edit a page
Editing tutorial
Picture tutorial
How to write a great article
Naming conventions
Manual of Style 
I hope you enjoy editing here and being a Wikipedian! By the way, you can sign your name on Talk and vote pages using three tildes, like this: ~~~. Four tildes (~~~~) produces your name and the current date. If you have any questions, see the help pages, add a question to the village pump or ask me on my Talk page. Again, welcome!   | Talk 03:09, 8 Dec 2004 (UTC)",0,0,0,0,0,0
a39b77bf81f96bfb,"""

  Greetings!  Welcome to my talk page! If you wish to leave me a message, please click here (this will place the message at the bottom of the page where it belongs). I will normally place my replies on your talk page, but if you prefer that I reply here, let me know. If you are here because I placed a deletion tag on your article, please note that I am not an administrator and cannot actually delete articles myself.  If the article has already been deleted, you should probably take any protests to the admin who did the deletion, though I will gladly answer questions as well. Don't forget to provide a link to the article in question. Finally, please always sign your posts with four tildes (~~~~). Thanks, and take care.

{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|class=""""MainPageBG"""" style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000; font-size:85%""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA; padding:0;""""
! Hello Finngall! Welcome to Wikipedia! Thank you for your contributions. If you decide that you need help, check out Getting Help below, ask me on my talk page, or place {{helpme}} on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your name and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing! —EncMstr """,0,0,0,0,0,0
428aa7ac4e7fcd09,why are you going to block me he is the one deleted stuff,0,0,0,0,0,0
19ecd5e36f74d976,the way it looks now,0,0,0,0,0,0
9e343009d5e67fc2,"WikiProject 

This may be right up your alley. —",0,0,0,0,0,0
0a3ceacf8cdcefcc,"shez a baybe no doubt but shez no D, whered u get that from ?  
look at the pix. C on a good day. where r the playm8 pix?
those are the 1s to uze  heh",0,0,0,0,0,0
3377a14aab2980db,I blocked you anyway since you're clearly not here to contribute constructively.  (talk),0,0,0,0,0,0
05421783947fcc50,Hi good to see you deleting stuff on the speedy deletion backlog! Have you rescued anything?,0,0,0,0,0,0
573ec3c54e4d7c70,"A back-up 

Mr. Truesilver Cabal, don't know what I'd do without your assistance and helpful meddling. You folks are really amusing. And by the way, I don't do personal attacks. I do general, well-deserved attacks. This is America, even on Wikipedia. So, for example, HERE is a personal attack: mind your own business and stop removing fair critical discussion comments, you eletist.",0,0,0,0,0,0
eb87579e53990e5d,"Thank you for experimenting with the page The Sims 2 on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.",0,0,0,0,0,0
6132391799f1dbce,you should be an admin,0,0,0,0,0,0
61495ba81548958a,"Hello
Hi, I'm Drew Miller Wilson18. I am not happy with your nosiness and this is NOT an attack article nor is it vandalism! Do not go around in my business and I will pay you the same respect. It's simple really. Now if you co-operate with me, both of our lives will be a whole lot easier! The resources are reliable plus it is NOT an attack article but rather an information article! After this I hope we have NO MORE CONTACT!",0,0,0,0,0,0
67a5b87fde2c46d6,"Civility 

I was perfectly civil. Sincere too. Trolls amuse me. 86.133.71.129",0,0,0,0,0,0
306728399ccf1dc7,"""

Frank Buckles/A-Class Review
OK, you are getting a barnstar for saving my butt on this review.  Seriously.  I got home from a long day, intended to have dinner and then get to work.  I had dinner, came upstairs and crashed and burned...hard.  I just woke up and you have taken care of half the page.  MUCH appreciated. ) -  • Talk • Coor. Online Amb'dor • 

  The Working  Barnstar For the continous work you have been the Frank Buckles article, especially when I forget, am busy or working on other pages, you have been an articlesaver.  Much appreciation for your help on the current A-Class review as well.  Good work, Sir. ) -  • Talk • Coor. Online Amb'dor • """,0,0,0,0,0,0
3a0651835934d6df,"January 2006 (UTC)

Please see reply above!  22:26, 10",0,0,0,0,0,0
9099da08ca8d32a9,I may be assuming something here but I'm 99% sure those vignette's that have been airing on the titantron on raw are hyping his return. You know the ones with the blue screen and all the numbers. What do you guys think?,0,0,0,0,0,0
9b7a73e39644c44d,"Grow
You thrice deleted an article I was beginning to build about a published author, stating that I could add various info, such as biographical detail.  It may some day occur to you that this is what I was in the process of doing, except that your vandalism destroyed the article within a few moments of creation.  I am new to Wikipedia, so perhaps there is a complaint mechanism for constraining your behavior that does not involve me deleting you, or your creations.",0,0,0,0,0,0
8255eaf5bf4120cb,"""

 Examples of errors in this version 

These are examples, not a comprehensive list. While typing it I had the very off-putting feeling that I had already done this several times, evidenced here. It hasn't worked with you, you're still unreasaonble, but I do it anyway for emphasis, and for the benefit of others. 

 """"The term """"Arabic numerals"""" is actually a misnomer""""
 This smacks of political revisionism of the worst kind; what is known in English as the Arabic Numerals are the Arabic Western Numerals, not even the Arabic Eastern Numerals. Yes, they are derived from ancient Indian numerals but nonetheless they are the Arabic Numerals. Look here, the norm is that when people in English say Arabic Numerals they are referring to 1, 2, 3, 4, 5, 6, 7, 8, 9, those are the Arabic (Western) Numerals, they are not referring to १, २, ३, ४, ५, ६, ७, ८, ९, and other varities of Indian numerals, modern or ancient. They are known in English as the Arabic Numerals, that's a fact, I will not accept a revisionist statement that counters a fact so early on in the text the article, the article must start with the factual. I'll accept it under a revisionism section much later on, but it must be balanced there with opinions counter to it (counter to the counterfactual). 

 """"... what are known in English as """"Arabic numerals"""" were neither invented nor widely used by the Arabs."""", """"In the Arab World—until modern times—the Arabic numeral system was used only by mathematicians. Muslim scientists used the Babylonian numeral system, and merchants used a numeral system similar to the Greek numeral system and the Hebrew numeral system. Therefore, it was not until Fibonacci that the Arabic numeral system was used by a large population.""""
 What reliable sources do you have that they were not widely used by the Arabs? Why don't you cite reliable sources? Here's evidence that they were  The numerals though were already in wide use throughout the Arab empire, as Avicenna who was born in 980 tells in his autobiography that he learnt them, as a child, from a humble vegetable seller. He also tells that when his father, in Bukhara, was visited by scholars from Egypt in 997, including Abu Abdullah al-Natili, they taught him more about them. J J O'Connor and E F Robertson point out: He also tells of being taught Indian calculation and algebra by a seller of vegetables. All this shows that by the beginning of the eleventh century calculation with the Indian symbols was fairly widespread and, quite significantly, was known to a vegetable trader.

 """"The first inscriptions using 0 in India have been traced to approximately 200 CE.""""
 Why don't you cite reliable sources?! Here, I'll cite some: According to Professor EF Robertson and DR JJ O'Connor, """"The first record of the Indian use of zero which is dated and agreed by all to be genuine was written in 876"""" on the Gwalior tablet stone. This is also verified by Professor Lam Lay Yong, an an Effective Member of the International Academy of the History of Science """"the earliest appearance in India of a symbol for zero in the Hindu-Arabic numeral system is found in an inscription at Gwalior which is dated 870 AD"""". According to Menninger (p. 400): """"This long journey begins with the Indian inscription which contains the earliest true zero known thus far (Fig. 226). This famous text, inscribed on the wall of a small temple in the vicinity of Gvalior (near Lashkar in Central India) first gives the date 933 (A.D. 870 in our reckoning) in words and in Brahmi numerals. Then it goes on to list four gifts to a temple, including a tract of land """"270 royal hastas long and 187 wide, for a flower-garden."""" Here, in the number 270 the zero first appears as a small circle (fourth line in the Figure); in the twentieth line of the inscription it appears once more in the expression """"50 wreaths of flowers"""" which the gardeners promise to give in perpetuity to honor the divinity."""" The Encyclopaedia Britannica says, """"Hindu literature gives evidence that the zero may have been known before the birth of Christ, but no inscription has been found with such a symbol before the 9th century."""" I'll accept mention prior to the Gwalior tablet, in fact, the article needs it and I'm planning on doing it once I'm no longer distracted by your nonsense, but such mention must be well-phrased so as not to mislead and contradict scientific consensus, and the phrasing must be limited to the exact intent of verifiable and reliable sources.  

 """"However, it is",0,0,0,0,0,0
7137a475e133d7c9,"You have been banned numerous times.You have insulted,lied and vandalised a number of pages and you continue to act in the same manner.I use sources and you dont.Jacques was a priest and not a historian.The admins see history of pages and you should stop lying to them",0,0,0,0,0,0
d9f502377c50e0a1,REDIRECT Talk:Small Planet Airlines,0,0,0,0,0,0
53bdf5d1ef3eca92,He can't be watched at every moment.,0,0,0,0,0,0
529dce5e7ff64c19,"""
 - in your imagination probably. These templates also serve a navigational purpose. So just as we don't needlessly use tags like , we should avoid hiding information in any shape or form, even if it's just provisional.  - how is this line helping our discussion apart from revealing your abject rudeness to everybody? here """,0,0,0,0,0,0
81a52e6252612a4d,Please do not post any more Episode Summaries for people who have not watched yet.,0,0,0,0,0,0
995045e3be1865c8,") 13:01, 19 August 2015",0,0,0,0,0,0
5e943ebeb11930eb,school block? please no..........,0,0,0,0,0,0
fef8ae249928961d,that can classify termites into specific groupings,0,0,0,0,0,0
e716bc25ee2f29a4,"""

Also actually it's totally cool and I ain't even mad, I needed a break anyway. But the """"ignore"""" option might be something Wikipedia would use of.   """,0,0,0,0,0,0
563890890c59d9bc,"I am from the AACD and posted the information pertaining to the Academy. Is that ok for me to do?

Thanks,
Anna Velten",0,0,0,0,0,0
44110b3046e7f066,", so 200,000 is about 0.3 of that.",0,0,0,0,0,0
e3b8bc8940f2a818,"Oaks and Homophobia
I provided a full citation that proves Oaks' homophobia. How the fuck is that vandalism?",1,0,1,0,0,0
2f4bfc687ced1da4,Nepenthessss needs to suck my fucking dick,1,0,1,0,1,0
03f6ca6dd6f096e6,"""

Which article is supposed to mention Arbab? If I recall correctly, Arbab (2008) is citing Masreliez (2004) and I take it that's why the additional, missing fact was added. If you are going to have a substantial chunk of """"secular accelerations of cosmological origin"""" in the article, as I too claim you should, it must certainly be mentioned in the intro. Stop making a mess of this once quite informative article.   """,0,0,0,0,0,0
575f522b878ab504,"Nice way to avoid 3RR, get your friends to do your dirty work for you... good for you... I will do the same tomorrow ) and sergecross it is not personal opinion maybe you should go read through the archives of the Mega Drive talk page62.252.234.27",0,0,0,0,0,0
a0763c2c49d64521,"""

 The 222's and gangsters 

For your information, the gangster story about the 222s second 7"""" is true and has been reported in many newspapers like Hour and Mirror and the Gazette  """,0,0,0,0,0,0
71c5642124315eca,"Pak, just a quick not to tell you to ignore the user David Comley, I know him (unfortunatly), and whatever he says his IP address has been behind vandalism.",0,0,0,0,0,0
462f9721be0b5b2c,"Good job for having your bully NeilN defend you.  You sure are a piece of work.  Goodbye Wikipedia, congratulations, you will never be accurate while you behave like this.  All I did was add accurate information.  Helen, hang your head in shame, in serious, severe shame.  I hope that you see the level of harm you have done, even if NeilN doesn't because his head is too far up his own backside to actually check any facts. 123.2.223.96",0,0,0,0,0,0
de11b0b0562fefc4,"Re:75.67.216.103

Heh. You think you're going to stop me, kid? Revert all you like. I'm going to be here until the tyranny is gone. Everything you do is useless, you might as well quit now.",1,0,0,0,0,0
b43b4ab9db9a7431,"""
FYI, I am rewriting this offline (as I was one of the main contributors who improved it to the old FA standards). It should be done in a month or two. —  (talk ~ edits) """,0,0,0,0,0,0
1d597dd940d0318c,"WOW a bit over the top don't you think? 

ah, Nice!!!!  I've been banned.  So afraid is Wikipedia of a right wing point of view that they have banned me.  Need I point out to you that I WAS ATTACKED FIRST!!!!!!  That stephy person made her little comment about playing in the sandbox, so sorry if I defended myself.",0,0,0,0,0,0
0d321c08a3d1d791,Looks good! Of course those (like me) who occasionally browse through the old issues will now have to browse the Archive.,0,0,0,0,0,0
fadf30bfa92ab027,"""

This is tricky for me, as a Brit -  """,0,0,0,0,0,0
1877abe72b6371b8,"""

Martyrs

Where do you get off refering to Police Officers who die in the line of duty as """"Martyrs""""? Perhaps the next time you find yourself in a situation where you need a Police Officer you should call on an employee of a used bookstore or maybe a wannabee author-or better yet, someone who looks like a drug addicted throwback to the sixties. Now lets hear you cry about how youve been 
""""attacked"""". Try changing your orange shirt into an orange dress. I dont give a damn if you ban me.   """,0,0,0,0,0,0
32e8bdecfe1d66f0,"""

 British Bands?  

I think you've mistaken Scottish Gaelic words,phrases and names for """"British Bands""""? Numpty! Colonialist arrogance strikes again! LMAO! Slainte Mhath!""",0,0,0,0,0,0
64e1a8d203683520,"wikipedia and hate the way you have behaved and hope for the new year, that what little humanity you still may have left in you power drunk soul,  you will recognized that wikipeida is evil and you should turn you back on it and leave it.  Wikipeida will do no good for any one it touches.",1,0,0,0,0,0
a6e63cea93524b9d,"what to do?
Hi Lara, I do not know if this is the right person/place but I've read the sockpuppet rules of wikipedia.  Still it seems that
the rules were broken inadverdently... so what do I do now?  I still need to clear my name in this case against me.  Thanks for your help.",0,0,0,0,0,0
e095ab7083874fa3,"====
Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  delldot | talk",0,0,0,0,0,0
4edb40dbdc7faa52,I don't see a recreation.   not?,0,0,0,0,0,0
d1d329e934053d8b,"Artist: UPENDRA UPADHYAY

BORN: 7th Nov. 1968, Baster, Chhattishgarh. (INDIA)

PARTICIPATIONS: Participated in National and International Exhibitions of Nature & fine art Photography since 1994. About 700 Original fine Art Visuals exhibited all over the world. More Than 56 National & International Awards.
    
PHOTOGRAPHIC HONORS:
Awarded The Artiste FIAP in Nature Photography of the Federation International De l’Art  Photographique France.

Associate ship in Pictorial Photography of The India International Photographic Councial,
New Delhi. 

Gold Star Exhibitor in Pictorial Photography of The India International Photographic Councial, New Delhi.
 
RECOGNITIONS:

• A Treasure of more than 75,000 stock images on Various & Creative Aspects of Life.

• Visual Variations” of Upendra Upadhyay a solo Photo-Art Exhibition Organized on World   Photographic Week (18TH -24TH AUG 2003).at Devlalikar art gallery Indore, INDIA.

• Traveled in The African Safari on Special Assignment for Nature and Wild Life Photography.
  Travel extensively for commercial Assignment & Stock photography.

•Photographs published in various National & International Books, Magazines, Newspapers Periodicals, Posters, Calendars, Greetings, Corporate Brochures, websites etc.

•Fine art photographic visuals at several private collections in India and abroad.

MEMBER OF:

     The Photographic Society of America U.S.A.
     The Royal Photographic Society of Great Britain ( U.K.)
     World-Wide Fund for Nature WWF- INDIA.
     India International Photographic Council New Delhi, INDIA.
     Federation of Indian Photography Kolkata, INDIA.
TABEx. Joint Secretary Camera Club of Indore, INDIA.
TABFounder Secretary Centre for Advanced Photography Indore, INDIA.
TABChairman VIP  ART FOUNDATION INDORE, INDIA

…A short journey from Hobby to Profession.
Fine Art Photography for me began as a hobby and slowly got transformed in to a skilled Profession full of fun, frolic and passion. Today I eat, drink and breathe it.
I have become conversant to my Camera and we follow the instructions given by one to the other. We are like undivided cousins. The WORK and the Recognition in the field of Art Photography compliment to the success as of today…and the show goes on and on…

ADDRESS: 
 “Rasgulla House”,
Geeta Bhawan Main Road,
Indore – 452001 (M.P.) INDIA
Tel: +91-731-2498048, 
Cell. +91-98260-64646,
E- Mail:  uuphotography@yahoo.com
Internet: www.upendraupadhyay.com",0,0,0,0,0,0
f8037340bdf8f6f3,"""

Undid my """"personal attack"""" at WP:COIN(??)
>Rsradford, I undid your latest edit at the noticeboard. You realize that administators patrol that noticeboard, right? You and Jack can both be blocked if you continue in that tone. Rephrase whatever you wanted to say without commenting on the character of the editor. If needed I will remove the other guy's personal attacks as well. EdJohnston (talk) >

I am honestly at a loss to understand this.  """"Jack's"""" confederate and fellow Rydberg cultist CarlaO'Harris attacked me on that forum in the most personal terms imaginable, to which I did not respond at all.  Instead, I set out three verifiable facts concerning the direct financial conflict of interest that underlies all of """"Jack's"""" edits to the Rydberg article.  If that response is unacceptable, so be it  but would it be asking too much for you also to delete the completely unfounded personal attack on me by CarlaO'Harris?   """,0,0,0,0,0,0
a8049f8b465d76ed,"""
 Really , it should be obvious to you from context that I was implying that you were an unpaid or underpaid intern rather than a millionaire working directly for the Clintons. Admit it or not it really is surprisingly popular for political campaigns to hire sub-par, unofficial wikipedians in residence to try and out edit wikipedians that encourage a neutral view of their candidate. I don't know that I agree with all of  edits but after  and company teaming up to attack a single plea for citation I find it much easier to believe the Professor's good faith.  ☎ """,0,0,0,0,0,0
d701acd787567a6f,REDIRECT Talk:World Series of Fighting 23: Gaethje vs. Palomino II,0,0,0,0,0,0
74977d248bbfb4d4,Røyse is not a municipal center in Hole but the name of the peninsula that represents a major part of the municipality.,0,0,0,0,0,0
6ed7734c02d969a5,"Please stop introducing jokes into articles, such as those you created at Ron Dellums. Wikipedia is a serious encyclopedia, and contributions of this type are considered vandalism. Continuing to add jokes and other destructive content into articles may lead to a block.",0,0,0,0,0,0
bd00f7bc015a6e2b,"Source
Does anyone have a reference for where these statistics come from?

Page needs renaming
This page is a list of United Kingdom countries and English regions by area. It should be renamed List of United Kingdom countries by area or List of United Kingdom regions by area. Any comments?",0,0,0,0,0,0
b8aab08b8a2b822d,"Only Breath 

Nor Christian or Jew or Muslim, not Hindu,Buddhist, Sufu, of Zen. Not any religion of cultural system. 
I am not from the East or the West, nor out of the ocean or up from the ground, not earth or air, 
not composed of elements at all. I do not exist, am not an entity in this world or the next,
did not descend from Adam or Eve or any origin story. 
My place is placeless, a trace of the traceless. Neither body nor soul.
I belong to the beloved, have seen the two worlds as one and that one [I] call to and know,
first, last, outer, inner, only that breath breathing human being.
 
As you know this is a Rumi poem. And this is the most real, most reliable, and most genuine source about him. He rejets religions and cultural systems here(islamic culture, persian culture and turkish culture). He says clearly did not descend from Adam or Eve or any origin story, therefore why are you doing Rumi persian? He clearly rejects these, all origin histories. Besides you emphasize his birthplace and lived regions. He says My place is placeless, a trace of the traceless. Under this circumstances, i'm moving his disputed ethnic origin, his disputed nation. He rejects all of these. While he rejects why are you sticking these labels by force? He rejects. This is most reliable source about him, because he has written himself, not iranian scholars. I have put this poem to references.",0,0,0,0,0,0
